Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
638b8e866cb3f50ca6b47e31,60e7620c9faa7095d8b156c4,APPROVED,2022-12-03T17:59:34.021000Z,2022-12-03T18:10:03.045000Z,2022-12-03T18:11:19.323000,2022-12-03T18:10:03.421024Z,630,C2TJMYKC,174,"Portuguese, English",20,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
638b8e868fffb7d19907326d,5e94c516af5705085e3bffa2,APPROVED,2022-12-03T17:59:34.666000Z,2022-12-03T18:23:45.450000Z,2022-12-03T18:25:31.615000,2022-12-03T18:23:46.492931Z,1451,C2TJMYKC,131,"English, Portuguese",26,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
638b8e8b5c885d8f15dc354d,5fa30c6baab6c25b14747b36,APPROVED,2022-12-03T17:59:39.819000Z,2022-12-03T18:13:53.944000Z,2022-12-03T18:25:27.112000,2022-12-03T18:13:54.865567Z,855,C2TJMYKC,203,"English, Spanish, Portuguese",43,Female,White,Brazil,Portugal,Brazil,Portuguese,Yes,Full-Time
638b8e8e92fe37a1fad4709d,60dd1c25668cc31eb13642ed,APPROVED,2022-12-03T17:59:43.966000Z,2022-12-03T18:05:56.446000Z,2022-12-03T18:11:19.429000,2022-12-03T18:05:56.811495Z,373,C2TJMYKC,109,English,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
638b8e8e951897bbf448bf14,5eb168a3c03c29253f361441,APPROVED,2022-12-03T17:59:42.610000Z,2022-12-03T18:06:33.006000Z,2022-12-03T18:11:19.531000,2022-12-03T18:06:33.443878Z,411,C2TJMYKC,217,"Italian, English",26,Male,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
638b8ea14c6859a833d723fc,61085d59c7112d2f97f1f52a,APPROVED,2022-12-03T18:00:01.264000Z,2022-12-03T18:06:04.187000Z,2022-12-03T18:11:14.127000,2022-12-03T18:06:04.542810Z,363,C2TJMYKC,200,"English, Hungarian",21,Female,White,Hungary,Hungary,Hungary,Hungarian,Yes,Unemployed (and job seeking)
638b8ea1a88eac709807a82b,60fd2de5bb1c80a35dfe3bb3,APPROVED,2022-12-03T18:00:09.352000Z,2022-12-03T18:09:17.200000Z,2022-12-03T18:11:14.228000,2022-12-03T18:09:17.546422Z,548,C2TJMYKC,208,English,22,Female,Mixed,United States,Ireland,Ireland,English,Yes,DATA_EXPIRED
638b8eddca4ca534da116645,5d7b411b16c9af0001b42540,APPROVED,2022-12-03T18:01:02.630000Z,2022-12-03T18:12:38.755000Z,2022-12-03T18:25:27.248000,2022-12-03T18:12:39.436387Z,697,C2TJMYKC,411,"Italian, English",27,Female,White,Italy,Italy,Italy,Italian,Yes,Part-Time
638b8f48b024ac6fddc7c3ae,5e76509cff7e2c029b16d77b,APPROVED,2022-12-03T18:02:51.235000Z,2022-12-03T18:13:54.233000Z,2022-12-03T18:25:31.725000,2022-12-03T18:13:55.174372Z,663,C2TJMYKC,285,"English, Italian",26,Male,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
638b8f544a6efc93997683c5,5f7b0056256971022889a48f,APPROVED,2022-12-03T18:03:00.655000Z,2022-12-03T18:13:12.483000Z,2022-12-03T18:25:27.384000,2022-12-03T18:13:12.955347Z,612,C2TJMYKC,176,"Polish, English",27,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
638b8f7ba45faa61ce807723,5f7b40dfe5a7dd0b4c02d611,APPROVED,2022-12-03T18:03:39.589000Z,2022-12-03T18:10:59.658000Z,2022-12-03T18:11:19.638000,2022-12-03T18:11:00.086825Z,441,C2TJMYKC,149,"English, Portuguese",21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
638b9002029ad0b369bc4ddd,5ea989a1c7e7b1098e9f75ce,APPROVED,2022-12-03T18:06:26.327000Z,2022-12-03T18:14:04.391000Z,2022-12-03T18:25:31.832000,2022-12-03T18:14:05.131907Z,459,C2TJMYKC,98,"Portuguese, English, Spanish",23,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
638b90059f188392d66b9b8d,60b2827157e043215e6f997e,APPROVED,2022-12-03T18:05:57.696000Z,2022-12-03T18:17:35.407000Z,2022-12-03T18:25:27.523000,2022-12-03T18:17:35.871608Z,698,C2TJMYKC,334,English,22,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
638b9019c944323977f19ea9,5cb71fcd98a1f100011c56fb,APPROVED,2022-12-03T18:07:01.242000Z,2022-12-03T18:18:46.514000Z,2022-12-03T18:25:27.659000,2022-12-03T18:18:48.368299Z,706,C2TJMYKC,489,"English, Portuguese",23,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Unemployed (and job seeking)
638b9041e24bfc6f39229ef3,6150a1d713738e6843cf379c,APPROVED,2022-12-03T18:06:57.623000Z,2022-12-03T18:16:30.184000Z,2022-12-03T18:25:27.804000,2022-12-03T18:16:30.637656Z,573,C2TJMYKC,182,"Portuguese, English, Spanish",33,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
638b906841ed10581ae14c7b,6139c8d8b7a236f133e89b7a,APPROVED,2022-12-03T18:07:36.559000Z,2022-12-03T18:16:21.533000Z,2022-12-03T18:25:27.951000,2022-12-03T18:16:21.906462Z,525,C2TJMYKC,184,"English, Polish",34,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
638b91b910cd7f285511661d,61001309835f7fddeb965ea9,APPROVED,2022-12-03T18:16:20.749000Z,2022-12-03T18:26:55.549000Z,2022-12-03T19:48:04.593000,2022-12-03T18:26:55.983496Z,635,C2TJMYKC,76,"English, Portuguese",24,Female,White,Brazil,Portugal,Portugal,Portuguese,Yes,Other
638b91bba8f5e41df3c487cf,60916bcb7a32838a66b8cb82,APPROVED,2022-12-03T18:13:18.609000Z,2022-12-03T18:26:31.634000Z,2022-12-03T19:48:14.653000,2022-12-03T18:26:31.971188Z,794,C2TJMYKC,86,"Spanish, English",28,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
638b91be33ebbdca06f1d819,60e03928f1d8f9c527cf9fc8,APPROVED,2022-12-03T18:13:20.465000Z,2022-12-03T18:22:25.214000Z,2022-12-03T18:25:28.090000,2022-12-03T18:22:25.673315Z,545,C2TJMYKC,130,"Spanish, Portuguese, English",22,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
638b91bec0cf64057bc7c3c2,5f9845087635c70d5329e553,APPROVED,2022-12-03T18:13:37.411000Z,2022-12-03T18:22:50.660000Z,2022-12-03T18:25:31.938000,2022-12-03T18:22:51.072393Z,554,C2TJMYKC,219,"Greek, German, English",23,Male,White,Greece,Greece,Greece,Greek,Yes,Part-Time
638b91c011e2e3dba47c32f0,613a886056265d62028d15d2,APPROVED,2022-12-03T18:13:20.558000Z,2022-12-03T18:19:30.578000Z,2022-12-03T18:25:32.046000,2022-12-03T18:19:30.929416Z,371,C2TJMYKC,186,"Spanish, English",23,Male,White,Mexico,Mexico,Mexico,Spanish,Yes,Other
638b91c1abb8978c2fbc4d96,5e67a25bff87e0047c6c436b,APPROVED,2022-12-03T18:13:21.366000Z,2022-12-03T18:21:07.342000Z,2022-12-03T18:25:32.155000,2022-12-03T18:21:07.744682Z,466,C2TJMYKC,330,"Polish, English",20,Male,White,Poland,Poland,Poland,English,No,Full-Time
638b91c2abb8978c2fbc4d97,5c2a4cf4f4c9ee00010230e9,APPROVED,2022-12-03T18:13:24.403000Z,2022-12-03T18:21:12.528000Z,2022-12-03T18:25:28.226000,2022-12-03T18:21:12.968004Z,469,C2TJMYKC,273,"Polish, English",24,Female,White,Poland,Poland,Poland,Polish,Yes,Full-Time
638b91c2b4a46086974d0d4f,5cf958b0302ee700151b81cc,APPROVED,2022-12-03T18:13:29.581000Z,2022-12-03T18:26:48.870000Z,2022-12-03T19:48:14.771000,2022-12-03T18:26:49.239990Z,800,C2TJMYKC,507,"Italian, English",30,Male,White,Italy,Italy,Italy,Italian,No,Unemployed (and job seeking)
638b91c41f33149c82345019,5b9125803e41080001a850e5,APPROVED,2022-12-03T18:13:24.820000Z,2022-12-03T18:29:21.726000Z,2022-12-03T19:48:14.896000,2022-12-03T18:29:22.081806Z,957,C2TJMYKC,599,"Italian, English",25,Male,White,Italy,Italy,Italy,Italian,Yes,Due to start a new job within the next month
638b91c4458e9002eae73676,5e0e4ceb4babe3590e679606,APPROVED,2022-12-03T18:13:23.998000Z,2022-12-03T18:22:23.184000Z,2022-12-03T18:25:32.259000,2022-12-03T18:22:23.783998Z,540,C2TJMYKC,175,"English, Polish",30,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
638b91c4eddac1c244853a60,60b9585537f22407ad740a00,APPROVED,2022-12-03T18:13:30.357000Z,2022-12-03T18:19:35.351000Z,2022-12-03T18:25:28.363000,2022-12-03T18:19:35.738051Z,365,C2TJMYKC,263,English,37,Female,White,Ireland,Ireland,Ireland,English,No,Full-Time
638b91c526947b4a94057fdc,5ecbaa7931addc72d1d950bb,APPROVED,2022-12-03T18:13:25.062000Z,2022-12-03T18:32:59.856000Z,2022-12-03T19:48:15.013000,2022-12-03T18:33:00.259067Z,1175,C2TJMYKC,116,"Portuguese, English",27,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
638b91c55b428e278b34501b,5d1a0265c1e685001a907635,APPROVED,2022-12-03T18:13:25.307000Z,2022-12-03T18:21:26.858000Z,2022-12-03T18:25:32.365000,2022-12-03T18:21:27.241131Z,482,C2TJMYKC,125,"French, Greek, Albanian, English",22,Male,White,Greece,Greece,Greece,Greek,Yes,DATA_EXPIRED
638b91c5d1810c9f1661e1c8,60479459dd0290016d41bda5,APPROVED,2022-12-03T18:13:25.788000Z,2022-12-03T18:25:45.834000Z,2022-12-03T19:48:15.133000,2022-12-03T18:25:46.244014Z,741,C2TJMYKC,151,"Polish, English",22,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
638b91c6b49fff3e06057fed,5ef630007a4f7c2e550ef111,APPROVED,2022-12-03T18:13:26.962000Z,2022-12-03T18:20:42.823000Z,2022-12-03T18:25:28.498000,2022-12-03T18:20:43.216268Z,436,C2TJMYKC,249,"English, German, Polish, Norwegian, Swedish",25,Female,White,Poland,Poland,Poland,English,Yes,Full-Time
638b91c6eb68d95af7524f89,5f9dbfe05e108133385603fd,APPROVED,2022-12-03T18:13:26.537000Z,2022-12-03T18:24:24.893000Z,2022-12-03T18:25:28.630000,2022-12-03T18:24:25.338549Z,659,C2TJMYKC,18,"English, Portuguese",20,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
638b91c6eb878cfa22c7c393,607e09fbd7c60ded8577281e,APPROVED,2022-12-03T18:13:26.251000Z,2022-12-03T18:19:40.331000Z,2022-12-03T18:25:32.478000,2022-12-03T18:19:42.907856Z,375,C2TJMYKC,322,"Italian, English, Spanish",31,Male,White,Italy,Italy,Italy,Italian,No,Due to start a new job within the next month
638b91c6f31b14e9da6dc375,5b807fb716aa4400016a6f8e,APPROVED,2022-12-03T18:13:30.591000Z,2022-12-03T18:20:57.867000Z,2022-12-03T18:25:32.589000,2022-12-03T18:20:58.258468Z,448,C2TJMYKC,549,English,34,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
638b91c75bbacc152008cec4,5c79016954c5d600175fcbba,APPROVED,2022-12-03T18:13:27.657000Z,2022-12-03T18:20:03.488000Z,2022-12-03T18:25:32.699000,2022-12-03T18:20:03.934541Z,396,C2TJMYKC,503,"English, Polish, French, Dutch",25,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
638b91c987275a5810d95c3f,5edd7f96ca05b8a8b4eebeb4,APPROVED,2022-12-03T18:13:33.489000Z,2022-12-03T18:23:07.599000Z,2022-12-03T18:25:32.805000,2022-12-03T18:23:07.957415Z,575,C2TJMYKC,1090,"English, Spanish",39,Male,White,United States,United States,United States,English,No,Full-Time
638b91ca362663d3cf0732aa,615e0243d4c1e8e789e16e9a,APPROVED,2022-12-03T18:13:30.140000Z,2022-12-03T18:21:11.942000Z,2022-12-03T18:25:28.770000,2022-12-03T18:21:12.354901Z,462,C2TJMYKC,88,"English, French",21,Female,White,United Kingdom,France,United Kingdom,English,No,Unemployed (and job seeking)
638b91ca458e9002eae73677,60d1224bb86fedf1819ef67b,APPROVED,2022-12-03T18:13:37.017000Z,2022-12-03T18:21:04.144000Z,2022-12-03T18:25:32.911000,2022-12-03T18:21:04.629451Z,448,C2TJMYKC,156,"English, Greek",34,Male,White,Greece,Greece,Greece,Greek,No,Full-Time
638b91cc69fae5bfc4dc3528,60c8ff4b161cdb3ae7299a9f,APPROVED,2022-12-03T18:16:42.405000Z,2022-12-03T18:31:04.375000Z,2022-12-03T19:48:04.710000,2022-12-03T18:31:04.722200Z,862,C2TJMYKC,101,"English, Hungarian",20,Female,White,Hungary,Hungary,Hungary,Hungarian,No,Part-Time
638b91ccccb4fd468f971741,613a65f7f3a27ffb8d21ac0c,APPROVED,2022-12-03T18:13:42.073000Z,2022-12-03T18:29:56.551000Z,2022-12-03T19:48:04.828000,2022-12-03T18:29:56.951407Z,975,C2TJMYKC,90,"Afrikaans, English",21,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
638b91ccec43f7a5df7c32e9,6046fd9e17b0fd17e02e80f2,APPROVED,2022-12-03T18:13:32.640000Z,2022-12-03T18:23:33.973000Z,2022-12-03T18:25:33.017000,2022-12-03T18:23:34.373985Z,602,C2TJMYKC,126,"English, Greek, French",24,Male,White,Greece,Greece,Greece,Greek,Yes,Unemployed (and job seeking)
638b91cd48dc02c187971780,610365491336a1f2766ae033,APPROVED,2022-12-03T18:13:33.816000Z,2022-12-03T18:31:17.334000Z,2022-12-03T19:48:04.952000,2022-12-03T18:31:17.758853Z,1064,C2TJMYKC,145,"English, Portuguese",21,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
638b91cd6525f790544d0d60,60fc3971c59904a050e60007,APPROVED,2022-12-03T18:13:33.321000Z,2022-12-03T18:24:52.363000Z,2022-12-03T18:25:28.906000,2022-12-03T18:24:52.746928Z,680,C2TJMYKC,302,"English, German, Hindi, Italian, Spanish, Punjabi",21,Female,Asian,Italy,Italy,Italy,Italian,Yes,Part-Time
638b91ce4b4fe6e8856dc359,61248cf0f050d7da074abad1,APPROVED,2022-12-03T18:13:51.199000Z,2022-12-03T18:29:12.683000Z,2022-12-03T19:48:05.077000,2022-12-03T18:29:13.101577Z,922,C2TJMYKC,110,English,20,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
638b91d024e07523f9345066,5da5fdef9a9dc5001484350b,APPROVED,2022-12-03T18:13:36.676000Z,2022-12-03T18:25:36.058000Z,2022-12-03T19:48:05.197000,2022-12-03T18:25:36.496474Z,720,C2TJMYKC,433,"Portuguese, English, Spanish, Korean, French",27,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
638b91d077205c7ec807a851,5effb373e52eda0a74ec4015,APPROVED,2022-12-03T18:13:36.465000Z,2022-12-03T18:20:21.972000Z,2022-12-03T18:25:29.048000,2022-12-03T18:20:23.109691Z,406,C2TJMYKC,352,"English, Italian, Spanish",24,Female,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
638b91d08555c82a82b28edb,5f88e12c764cc40463b32be9,APPROVED,2022-12-03T18:13:41.080000Z,2022-12-03T18:23:32.294000Z,2022-12-03T18:25:29.182000,2022-12-03T18:23:32.634383Z,592,C2TJMYKC,255,English,37,Female,Asian,Canada,Canada,Canada,English,No,Full-Time
638b91d3c0cf64057bc7c3c5,60eddfd0339c5d0aca41a9ec,APPROVED,2022-12-03T18:13:41.910000Z,2022-12-03T18:35:12.317000Z,2022-12-03T19:48:05.316000,2022-12-03T18:35:12.669520Z,1291,C2TJMYKC,74,"Czech, Slovak, English",21,Female,White,Czech Republic,Czech Republic,Czech Republic,Czech,No,Unemployed (and job seeking)
638b91d6eb878cfa22c7c394,611e58f3b7cfe10fe9eef3df,APPROVED,2022-12-03T18:13:42.918000Z,2022-12-03T18:32:08.298000Z,2022-12-03T19:48:05.467000,2022-12-03T18:32:08.658642Z,1106,C2TJMYKC,159,English,19,Female,Black,Nigeria,South Africa,Nigeria,English,Yes,Unemployed (and job seeking)
638b91d88be797b7deb28ec7,5e3fd89b19a5ea20c8f72631,APPROVED,2022-12-03T18:13:44.568000Z,2022-12-03T18:28:43.254000Z,2022-12-03T19:48:05.607000,2022-12-03T18:28:43.632304Z,899,C2TJMYKC,293,"English, Estonian",26,Female,White,Estonia,Estonia,Estonia,Estonian,Yes,Full-Time
638b91d9ccefc0414bc48794,6115e8ac98ddfdf1e8bafe1f,APPROVED,2022-12-03T18:13:45.530000Z,2022-12-03T18:50:52.303000Z,2022-12-03T19:48:05.737000,2022-12-03T18:50:52.688519Z,2227,C2TJMYKC,50,"Catalan, English, French, Galician, Portuguese, Spanish",21,Female,White,Spain,Spain,Spain,Spanish,Yes,Other
638b91da3561fb7620285728,60a27f10898e58e6eb550212,APPROVED,2022-12-03T18:13:46.440000Z,2022-12-03T18:27:29.952000Z,2022-12-03T19:48:05.850000,2022-12-03T18:27:30.697415Z,824,C2TJMYKC,146,"Italian, English, Spanish",22,Female,Other,Guatemala,Italy,Italy,Spanish,Yes,Unemployed (and job seeking)
638b91db77195c162fe736a9,60a2dcbec46f3208f0e75edd,APPROVED,2022-12-03T18:13:47.697000Z,2022-12-03T18:31:33.991000Z,2022-12-03T19:48:05.971000,2022-12-03T18:31:34.488282Z,1067,C2TJMYKC,196,"Portuguese, English",21,Female,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,Other
638b922a91bd38b8c7853a5e,5c94bac30955b70012a521ce,APPROVED,2022-12-03T18:19:24.738000Z,2022-12-03T18:30:47.824000Z,2022-12-03T19:48:06.086000,2022-12-03T18:30:48.217687Z,684,C2TJMYKC,439,"English, French, Greek",28,Female,White,Greece,Greece,Greece,Greek,Yes,Unemployed (and job seeking)
638b922ded47ac8db0e51426,5c9cb670b472d0001295f377,APPROVED,2022-12-03T18:15:12.864000Z,2022-12-03T18:28:59.433000Z,2022-12-03T19:48:15.249000,2022-12-03T18:28:59.865973Z,827,C2TJMYKC,709,"English, Greek",66,Male,White,Greece,Greece,Greece,English,No,Full-Time
638b9282f2b0b4f3fc345092,6126984f123c0747ad1c14d5,REJECTED,2022-12-03T18:16:43.082000Z,2022-12-03T18:29:59.088000Z,2022-12-04T16:00:39.825000Z,2022-12-03T18:29:59.866000Z,797,NOCODE,53,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
638b9320281da130812856d6,5edfcb096623a72e641809b2,APPROVED,2022-12-03T18:19:31.640000Z,2022-12-03T18:27:13.220000Z,2022-12-03T19:48:15.381000,2022-12-03T18:27:13.651402Z,462,C2TJMYKC,510,"English, French",47,Male,White,United Kingdom,France,United Kingdom,English,No,Unemployed (and job seeking)
638b937a1977719a1861e1f6,5eedcafa38e1861fe4a256d3,APPROVED,2022-12-03T18:20:42.040000Z,2022-12-03T18:32:06.957000Z,2022-12-03T19:48:06.215000,2022-12-03T18:32:07.378570Z,685,C2TJMYKC,347,"English, German, French, Italian, Spanish",21,Female,White,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking)
638b93a4973af142e1971739,6122ae9b67e54054793dcc3e,APPROVED,2022-12-03T18:24:12.407000Z,2022-12-03T18:33:16.717000Z,2022-12-03T19:48:15.502000,2022-12-03T18:33:17.157722Z,545,C2TJMYKC,412,"English, Galician, Portuguese, Spanish",25,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
638b93ad62d0115606057fbf,60e1eb72b81681d6c856bd7b,APPROVED,2022-12-03T18:21:33.673000Z,2022-12-03T18:29:43.691000Z,2022-12-03T19:48:15.618000,2022-12-03T18:29:44.086987Z,491,C2TJMYKC,83,"Slovenian, English",20,Male,White,Slovenia,Slovenia,Slovenia,Slovenian,Yes,Other
638b94389d2b2ad791bc4dea,5dfae1f373d7248254527108,APPROVED,2022-12-03T18:23:52.497000Z,2022-12-03T18:32:58.540000Z,2022-12-03T19:48:15.734000,2022-12-03T18:32:58.944502Z,547,C2TJMYKC,371,"English, Spanish",32,Male,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time
638b94449d2b2ad791bc4dec,60733d6690d0d13013e9f40a,APPROVED,2022-12-03T18:24:04.930000Z,2022-12-03T18:30:44.397000Z,2022-12-03T19:48:15.848000,2022-12-03T18:30:44.772070Z,400,C2TJMYKC,254,"English, Portuguese",24,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Other
638b95cf18fe1b6462c4878a,5ba988cc4a16920001d48564,APPROVED,2022-12-03T18:30:39.788000Z,2022-12-03T18:40:35.353000Z,2022-12-03T19:48:15.966000,2022-12-03T18:40:41.344942Z,596,C2TJMYKC,269,"Polish, English",29,Male,White,Poland,Poland,Poland,Polish,No,Other
638b95d9bb7a4fd258853a47,61267b828ead584bcf092e35,APPROVED,2022-12-03T18:31:34.487000Z,2022-12-03T18:55:04.909000Z,2022-12-03T19:48:06.348000,2022-12-03T18:55:05.323643Z,1411,C2TJMYKC,344,English,33,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
638b98598d7f03a38b6dc34d,602ba62750c603308389e87f,APPROVED,2022-12-03T18:41:29.291000Z,2022-12-03T18:55:38.142000Z,2022-12-03T19:48:06.476000,2022-12-03T18:55:38.552412Z,849,C2TJMYKC,302,"English, Estonian",31,Female,White,Estonia,Estonia,Estonia,Estonian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638b98d334b7b7dce6853a16,5bd781291fd7c80001bb1fad,APPROVED,2022-12-03T18:43:36.997000Z,2022-12-03T18:57:36.886000Z,2022-12-03T19:48:16.079000,2022-12-03T18:57:37.268890Z,840,C2TJMYKC,445,"Spanish, English",29,Male,Other,Mexico,Mexico,Mexico,English,No,Full-Time
638b9a527340a31360345048,5d7d467f306346001a7a6844,APPROVED,2022-12-03T18:49:58.527000Z,2022-12-03T19:02:38.047000Z,2022-12-03T19:48:16.191000,2022-12-03T19:02:38.475474Z,760,C2TJMYKC,293,"English, Polish",20,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
638b9cb499eb030d5e2856f4,6026b041b99e3739fa65fd5e,APPROVED,2022-12-03T19:00:04.919000Z,2022-12-03T19:09:12.825000Z,2022-12-03T19:48:16.304000,2022-12-03T19:09:13.293934Z,548,C2TJMYKC,298,"Italian, English",25,Male,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
638b9cb6be016db85719b533,611e3c4f4eae320e94284ea7,APPROVED,2022-12-03T19:00:14.794000Z,2022-12-03T19:18:51.113000Z,2022-12-03T19:48:06.860000,2022-12-03T19:18:51.495531Z,1117,C2TJMYKC,323,English,30,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
638b9cdae10a8143b3e5143b,60290c574980dd7f8e378b84,APPROVED,2022-12-03T19:00:49.993000Z,2022-12-03T19:11:45.058000Z,2022-12-03T19:48:16.413000,2022-12-03T19:11:45.391533Z,656,C2TJMYKC,369,"Italian, English",30,Male,White,Italy,Italy,Italy,Italian,No,Unemployed (and job seeking)
638b9e173687bc263ac7c376,60bf28df4926a8b6391df575,APPROVED,2022-12-03T19:06:05.644000Z,2022-12-03T19:19:56.793000Z,2022-12-03T19:48:16.528000,2022-12-03T19:19:57.157652Z,832,C2TJMYKC,369,"English, Polish",20,Male,White,Poland,Poland,Poland,English,Yes,Full-Time
638b9e187ed699685097171a,5f2dc3b1a2052d0fc281a2c4,APPROVED,2022-12-03T19:06:02.038000Z,2022-12-03T19:21:37.295000Z,2022-12-03T19:48:16.644000,2022-12-03T19:21:37.992930Z,936,C2TJMYKC,257,English,26,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
638b9e18b4808aa0c5524f58,61703be3748d6f5ddc01170a,APPROVED,2022-12-03T19:06:04.511000Z,2022-12-03T19:22:07.998000Z,2022-12-03T19:48:06.979000,2022-12-03T19:22:08.445279Z,964,C2TJMYKC,198,"Afrikaans, English",64,Female,White,South Africa,South Africa,South Africa,Afrikaans,No,Other
638b9e197c2512ec18f1d7cd,5f005e41e2e8aa038238f006,APPROVED,2022-12-03T19:06:25.590000Z,2022-12-03T19:18:47.678000Z,2022-12-03T19:48:07.097000,2022-12-03T19:18:48.041183Z,743,C2TJMYKC,131,"Polish, English, German, Dutch",25,Female,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
638b9e19a104804d2bbdcd57,638070625c26e262f2163254,APPROVED,2022-12-03T19:06:17.361000Z,2022-12-03T19:14:04.358000Z,2022-12-03T19:48:16.766000,2022-12-03T19:14:04.719150Z,467,C2TJMYKC,21,English,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638b9e1a00b191e9e5b47deb,5a874306f49c9a0001f39714,APPROVED,2022-12-03T19:06:05.447000Z,2022-12-03T19:23:07.904000Z,2022-12-03T19:48:07.218000,2022-12-03T19:23:08.312864Z,1023,C2TJMYKC,344,"English, French",35,Female,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time
638b9e1a7675fbfc64e5145b,5f54ed45a3b43286df0b0a0b,APPROVED,2022-12-03T19:06:02.326000Z,2022-12-03T19:13:00.022000Z,2022-12-03T19:48:16.885000,2022-12-03T19:13:00.451991Z,418,C2TJMYKC,333,"English, Portuguese, Spanish",24,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
638b9e1b2fcd7ce081d470b7,5b5345492a4d0c0001ae2e12,APPROVED,2022-12-03T19:06:03.539000Z,2022-12-03T19:14:44.032000Z,2022-12-03T19:48:17.007000,2022-12-03T19:14:44.556764Z,521,C2TJMYKC,647,"Latvian, English, Russian",26,Male,Mixed,Latvia,United Kingdom,Latvia,Russian,DATA_EXPIRED,DATA_EXPIRED
638b9e1d3ab7f573ba3fe2a1,62e0230b16c7be0cfce852f5,APPROVED,2022-12-03T19:06:11.531000Z,2022-12-03T19:16:08.557000Z,2022-12-03T19:48:17.140000,2022-12-03T19:16:08.919319Z,598,C2TJMYKC,223,"English, Romanian",27,Male,White,Romania,United Kingdom,Romania,Romanian,Yes,Full-Time
638b9e1d923523b44319b50a,634bc598728bb3b9647d35ec,APPROVED,2022-12-03T19:06:07.574000Z,2022-12-03T19:14:05.684000Z,2022-12-03T19:48:17.272000,2022-12-03T19:14:06.518473Z,479,C2TJMYKC,69,English,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
638b9e1e65410bd542853a0d,5e62ca4538141f030869529f,APPROVED,2022-12-03T19:06:06.096000Z,2022-12-03T19:18:02.547000Z,2022-12-03T19:48:17.391000,2022-12-03T19:18:02.991807Z,717,C2TJMYKC,26,"English, Portuguese",25,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
638b9e1fe494e7b77a2856e0,5c1d458ae2d9150001b5a234,APPROVED,2022-12-03T19:06:07.007000Z,2022-12-03T19:24:42.524000Z,2022-12-03T19:48:17.509000,2022-12-03T19:24:42.934272Z,1116,C2TJMYKC,1081,"English, Dutch, German",39,Male,Black,Nigeria,Germany,Germany,English,Yes,Due to start a new job within the next month
