Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
637e6e84a705599b0c6fb1a1,5b258c9ba7cee100011d8aad,APPROVED,2022-11-23T19:03:32.786000Z,2022-11-23T19:11:28.265000Z,2022-11-23T19:32:17.791000,2022-11-23T19:11:28.675379Z,476,C2TJMYKC,767,English,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
637e6e84c2bdaea123c0d710,61506f90721dcdeca6e77c2d,APPROVED,2022-11-23T19:04:50.431000Z,2022-11-23T19:27:40.843000Z,2022-11-23T19:32:17.989000,2022-11-23T19:27:41.283215Z,1371,C2TJMYKC,1111,English,26,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637e6e85d4ab5b0f25075c6b,611e9c58009adf2fd5417cee,APPROVED,2022-11-23T19:03:36.310000Z,2022-11-23T19:13:16.641000Z,2022-11-23T19:32:18.195000,2022-11-23T19:13:17.189448Z,581,C2TJMYKC,95,English,45,Female,Mixed,Australia,Germany,Australia,English,No,Full-Time
637e6e85d725766987d04965,61086791465482e3ec238c87,APPROVED,2022-11-23T19:03:38.821000Z,2022-11-23T19:09:07.555000Z,2022-11-23T19:32:18.388000,2022-11-23T19:09:08.034166Z,329,C2TJMYKC,2051,English,21,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637e6e85f8a8a59acc1632a5,5f3287b83428cb05746e2214,APPROVED,2022-11-23T19:09:23.941000Z,2022-11-23T19:21:12.389000Z,2022-11-23T19:32:18.575000,2022-11-23T19:21:12.728742Z,709,C2TJMYKC,585,English,34,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,No,Full-Time
637e6e86158ff18fb79179c7,60b9f1fe58782eeab6372f1c,APPROVED,2022-11-23T19:03:38.606000Z,2022-11-23T19:13:26.440000Z,2022-11-23T19:32:18.771000,2022-11-23T19:13:27.175767Z,588,C2TJMYKC,479,"Afrikaans, English",34,Male,White,South Africa,South Africa,South Africa,English,No,Full-Time
637e6e8628737f71df8bd30f,5fd9e1d7f35a0e508fd433d1,APPROVED,2022-11-23T19:03:41.172000Z,2022-11-23T19:25:41.595000Z,2022-11-23T19:32:18.981000,2022-11-23T19:25:41.987234Z,1321,C2TJMYKC,437,English,34,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
637e6e86ac3771eb4a428a08,6361489c7b113ef78e194d79,APPROVED,2022-11-23T19:03:34.866000Z,2022-11-23T19:11:40.068000Z,2022-11-23T19:32:19.198000,2022-11-23T19:11:40.472636Z,486,C2TJMYKC,25,"German, English",21,Male,White,Germany,Germany,Germany,German,Yes,Full-Time
637e6e86e8ad124e61b3259d,5f8040a15e9c0003ae16dc31,APPROVED,2022-11-23T19:04:16.822000Z,2022-11-23T19:20:09.944000Z,2022-11-23T19:32:19.715000,2022-11-23T19:20:10.305845Z,954,C2TJMYKC,414,"Portuguese, Spanish, English",24,Female,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
637e6e86fe4cbb3ad77229be,5c92f797803bff0017fef8dd,APPROVED,2022-11-23T19:04:33.204000Z,2022-11-23T19:11:56.132000Z,2022-11-23T19:32:19.913000,2022-11-23T19:11:56.501637Z,443,C2TJMYKC,651,English,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
637e6e870efaa82ce5fbc3ad,5e19961e1b8014222555c3b2,APPROVED,2022-11-23T19:03:35.063000Z,2022-11-23T19:13:50.280000Z,2022-11-23T19:32:20.110000,2022-11-23T19:13:50.617230Z,616,C2TJMYKC,775,English,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
637e6e871f81c26497e37a82,5f96e38dbecb16000867dfa1,APPROVED,2022-11-23T19:03:38.241000Z,2022-11-23T19:15:54.722000Z,2022-11-23T19:32:20.304000,2022-11-23T19:15:55.233601Z,737,C2TJMYKC,786,English,38,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
637e6e877ae76f34d64e4276,56f597c5736c79000b228052,APPROVED,2022-11-23T19:03:35.852000Z,2022-11-23T19:16:17.904000Z,2022-11-23T19:32:20.493000,2022-11-23T19:16:18.375931Z,763,C2TJMYKC,1912,"English, French",36,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
637e6e878aa31e7bb04e4246,5d2508273854c300016c04aa,APPROVED,2022-11-23T19:03:35.612000Z,2022-11-23T19:13:28.690000Z,2022-11-23T19:32:20.695000,2022-11-23T19:13:29.283063Z,594,C2TJMYKC,292,"Spanish, English, Galician, Portuguese",32,Male,White,Spain,Spain,Spain,Spanish,DATA_EXPIRED,DATA_EXPIRED
637e6e88185054e970030bc4,5af59900892f4e000163b98a,APPROVED,2022-11-23T19:03:41.154000Z,2022-11-23T19:13:58.043000Z,2022-11-23T19:32:20.891000,2022-11-23T19:13:58.423267Z,617,C2TJMYKC,1114,English,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
637e6e883500d224498bd2f6,5e939cd2bae84a6e6e0d9b1a,APPROVED,2022-11-23T19:03:36.180000Z,2022-11-23T19:10:02.441000Z,2022-11-23T19:32:21.098000,2022-11-23T19:10:02.861641Z,387,C2TJMYKC,251,"English, Portuguese, Spanish",24,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
637e6e885519230bd9a6589d,5f01c00db92981305cc52a86,APPROVED,2022-11-23T19:03:38.715000Z,2022-11-23T19:13:42.729000Z,2022-11-23T19:32:21.300000,2022-11-23T19:13:43.068132Z,605,C2TJMYKC,321,"Spanish, Portuguese, English",25,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Part-Time
637e6e885c561ff9e0acd63a,5ce9b0e4be5a6b00163f6870,APPROVED,2022-11-23T19:06:20.555000Z,2022-11-23T19:23:18.960000Z,2022-11-23T19:32:21.506000,2022-11-23T19:23:19.338883Z,1019,C2TJMYKC,1934,English,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
637e6e89167561c67a4f348f,5c4ce29ad7c9720001295e1b,APPROVED,2022-11-23T19:04:20.466000Z,2022-11-23T19:12:00.106000Z,2022-11-23T19:32:21.720000,2022-11-23T19:12:00.599716Z,460,C2TJMYKC,583,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
637e6e8964f96424d5930595,5f4539491d5a4f0ce250990a,APPROVED,2022-11-23T19:03:37.230000Z,2022-11-23T19:20:51.668000Z,2022-11-23T19:32:21.926000,2022-11-23T19:20:52.006754Z,1035,C2TJMYKC,94,"English, Spanish",31,Female,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time
637e6e89a4921d9f95030bb3,6012ed349807110d8eb941a6,APPROVED,2022-11-23T19:04:28.009000Z,2022-11-23T19:15:30.334000Z,2022-11-23T19:32:22.128000,2022-11-23T19:15:30.701046Z,663,C2TJMYKC,740,"Afrikaans, English",37,Female,White,South Africa,Canada,South Africa,English,No,Full-Time
637e6e89e92b6a90f26fb15c,5c855c00bce73c00178c4d50,APPROVED,2022-11-23T19:03:42.496000Z,2022-11-23T19:15:24.040000Z,2022-11-23T19:32:22.330000,2022-11-23T19:15:24.374515Z,702,C2TJMYKC,126,"English, Polish",23,Female,White,Poland,Poland,Poland,Polish,Yes,Full-Time
637e6e8a2a1a88f2cdc1c990,6320dedde465584fa398d6e1,APPROVED,2022-11-23T19:04:06.853000Z,2022-11-23T19:21:14.179000Z,2022-11-23T19:32:22.526000,2022-11-23T19:21:14.501121Z,1028,C2TJMYKC,135,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
637e6e8a2d5b46badcfbc3ae,5ec87daedce2260008f5c0d3,APPROVED,2022-11-23T19:03:38.848000Z,2022-11-23T19:10:55.498000Z,2022-11-23T19:32:22.730000,2022-11-23T19:10:55.840470Z,437,C2TJMYKC,798,"Chinese, English, Korean, Spanish",22,Female,Asian,China,Canada,Canada,Mandarin,Yes,Full-Time
637e6e8a63e0c1902ca55360,59dc458f77860e000151240e,APPROVED,2022-11-23T19:03:38.397000Z,2022-11-23T19:10:13.515000Z,2022-11-23T19:32:22.932000,2022-11-23T19:10:13.982928Z,396,C2TJMYKC,4886,English,39,Male,White,United States,United States,United States,English,No,Part-Time
637e6e8a72642f7c5e910c84,62a1979157e5b6c9a24af760,APPROVED,2022-11-23T19:04:59.611000Z,2022-11-23T19:15:14.101000Z,2022-11-23T19:32:23.144000,2022-11-23T19:15:14.570770Z,615,C2TJMYKC,227,English,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
637e6e8ae2f94b8146917964,5dd05d80b2204f1487f7812c,APPROVED,2022-11-23T19:03:45.712000Z,2022-11-23T19:12:44.950000Z,2022-11-23T19:32:23.347000,2022-11-23T19:12:45.364130Z,540,C2TJMYKC,1283,English,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
637e6e8b031df2d35dd9e17a,56210effed6e5a000ac7f3a5,APPROVED,2022-11-23T19:03:49.405000Z,2022-11-23T19:17:58.475000Z,2022-11-23T19:32:23.546000,2022-11-23T19:17:58.922842Z,850,C2TJMYKC,2387,English,39,Male,White,United States,United States,United States,English,No,Full-Time
637e6e8b16e296210ec1c944,5ddbeaff798297b3928a0850,APPROVED,2022-11-23T19:03:39.257000Z,2022-11-23T19:12:15.897000Z,2022-11-23T19:32:23.748000,2022-11-23T19:12:16.330986Z,517,C2TJMYKC,280,"English, French, Japanese, Spanish",25,Female,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time
637e6e8b1f824d83d8809584,636a740f2956031d8abf5bf1,APPROVED,2022-11-23T19:04:05.835000Z,2022-11-23T19:20:30.558000Z,2022-11-23T19:32:23.940000,2022-11-23T19:20:30.970579Z,985,C2TJMYKC,27,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
637e6e8b572c8ab578619012,5a8185b8aa46dd00016b80d6,APPROVED,2022-11-23T19:04:42.304000Z,2022-11-23T19:12:10.039000Z,2022-11-23T19:32:24.145000,2022-11-23T19:12:10.443528Z,448,C2TJMYKC,1391,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
637e6e8bfe4cbb3ad77229c0,5f3e6a07e06e71069f919082,APPROVED,2022-11-23T19:03:56.182000Z,2022-11-23T19:18:40.164000Z,2022-11-23T19:32:24.347000,2022-11-23T19:18:40.573601Z,884,C2TJMYKC,1083,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
637e6e8c204965ce36b32604,5d66849f0e3ff20016f36599,APPROVED,2022-11-23T19:03:40.738000Z,2022-11-23T19:13:16.323000Z,2022-11-23T19:32:24.541000,2022-11-23T19:13:16.702958Z,576,C2TJMYKC,350,"Spanish, English",30,Male,White,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking)
637e6e8c4b79c622fd7e8d48,5e89ba09ec9b3364b1fc0bd1,APPROVED,2022-11-23T19:03:45.147000Z,2022-11-23T19:16:48.434000Z,2022-11-23T19:32:24.755000,2022-11-23T19:16:48.794971Z,784,C2TJMYKC,955,English,43,Male,White,United States,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
637e6e8caae43cb006b37802,5f467b0a0d1aef037515c8c9,APPROVED,2022-11-23T19:03:40.144000Z,2022-11-23T19:16:45.389000Z,2022-11-23T19:32:24.957000,2022-11-23T19:16:45.730979Z,786,C2TJMYKC,1860,English,40,Male,White,United States,United States,United States,English,No,Full-Time
637e6e8cc69300a0c85327c9,61446a1ecda939d3c22d9787,APPROVED,2022-11-23T19:03:44.349000Z,2022-11-23T19:12:59.889000Z,2022-11-23T19:32:25.166000,2022-11-23T19:13:00.352806Z,556,C2TJMYKC,810,"English, French",27,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
637e6e8d428c247d5ef7e0ec,5e75e37c0a52831469c2eb53,APPROVED,2022-11-23T19:03:43.450000Z,2022-11-23T19:12:10.888000Z,2022-11-23T19:32:25.386000,2022-11-23T19:12:11.290372Z,508,C2TJMYKC,507,"Lithuanian, English",28,Male,White,Lithuania,Spain,Lithuania,Lithuanian,No,Full-Time
637e6e8d5708311871233f43,59609bdb599b690001ef2c59,APPROVED,2022-11-23T19:03:50.326000Z,2022-11-23T19:15:37.622000Z,2022-11-23T19:32:25.591000,2022-11-23T19:15:38.004238Z,708,NOCODE,1083,English,71,Male,White,United Kingdom,New Zealand,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
637e6e8d572c8ab578619014,60a8c9d628f5d7fcf7bb2637,APPROVED,2022-11-23T19:03:46.296000Z,2022-11-23T19:20:17.817000Z,2022-11-23T19:32:25.813000,2022-11-23T19:20:20.321624Z,992,C2TJMYKC,133,"English, Afrikaans",23,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
637e6e8dd4ab5b0f25075c6f,62db2644ab0a3a353c0dcb54,APPROVED,2022-11-23T19:03:46.954000Z,2022-11-23T19:13:19.827000Z,2022-11-23T19:32:26.022000,2022-11-23T19:13:20.267349Z,573,C2TJMYKC,357,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
637e6e8e5708311871233f45,62bdc30224534809032cf056,APPROVED,2022-11-23T19:03:55.934000Z,2022-11-23T19:15:44.358000Z,2022-11-23T19:32:26.228000,2022-11-23T19:15:44.785750Z,709,C2TJMYKC,1061,English,32,Male,Asian,India,United States,United States,English,No,Full-Time
637e6e8ea335c11866bab67d,5e6ac50d59a3bd081e213ed1,APPROVED,2022-11-23T19:03:42.344000Z,2022-11-23T19:11:52.087000Z,2022-11-23T19:32:26.437000,2022-11-23T19:11:52.472739Z,490,C2TJMYKC,382,English,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
637e6e8ee3cb5dcbfb7e8d59,5f10400f3e46b01366f0ecbc,APPROVED,2022-11-23T19:03:42.521000Z,2022-11-23T19:18:29.922000Z,2022-11-23T19:32:26.632000,2022-11-23T19:18:30.383073Z,888,C2TJMYKC,302,"English, Portuguese, Spanish",24,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
637e6e8f2b6290bb116fb1c0,5d76d2f7daf4bf00164d585b,APPROVED,2022-11-23T19:03:43.352000Z,2022-11-23T20:16:11.930000Z,2022-11-23T20:16:12.352000Z,,4349,Manual Completion,2848,English,28,Female,White,United States,United States,United States,English,No,Full-Time
637e6e8f2d5b46badcfbc3b0,6368241117f4ca6d6fcbc7f3,APPROVED,2022-11-23T19:03:48.774000Z,2022-11-23T19:15:10.907000Z,2022-11-23T19:32:26.834000,2022-11-23T19:15:11.408808Z,683,C2TJMYKC,142,English,58,Female,White,United States,United States,United States,English,No,Full-Time
637e6e8f64f96424d5930598,5d25eeb8c687a10019ef1a3f,APPROVED,2022-11-23T19:03:43.695000Z,2022-11-23T19:10:11.493000Z,2022-11-23T19:32:27.040000,2022-11-23T19:10:11.944127Z,388,C2TJMYKC,292,"English, Greek",25,Male,White,Greece,Greece,Greece,Greek,Yes,Part-Time
637e6e8fca8928621cbab6ca,631f7ee699836075800d157f,APPROVED,2022-11-23T19:03:47.180000Z,2022-11-23T19:14:15.662000Z,2022-11-23T19:32:27.236000,2022-11-23T19:14:16.024421Z,629,C2TJMYKC,22,English,24,Female,Black,Zimbabwe,Germany,Zimbabwe,English,Yes,Due to start a new job within the next month
637e6e8fd21eaefdcf9b9c58,5f9dd5ecf197ec352831caf8,APPROVED,2022-11-23T19:03:43.872000Z,2022-11-23T19:14:22.100000Z,2022-11-23T19:32:27.432000,2022-11-23T19:14:22.637171Z,639,C2TJMYKC,453,"Italian, English",29,Male,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
637e6e90204965ce36b32607,60b7959cedd10f9211decf60,APPROVED,2022-11-23T19:03:44.967000Z,2022-11-23T19:10:31.198000Z,2022-11-23T19:32:27.662000,2022-11-23T19:10:33.248530Z,407,C2TJMYKC,90,"Italian, English",23,Male,White,Italy,Italy,Italy,Italian,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
637e6e909a06764b62c0d769,60252b168d445b2c7efd6c32,APPROVED,2022-11-23T19:03:44.644000Z,2022-11-23T19:10:44.634000Z,2022-11-23T19:32:27.866000,2022-11-23T19:10:45.047935Z,420,C2TJMYKC,244,"Spanish, Portuguese, French, English",21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
637e6e90ef3db28d818bd2de,61122b2c98bd9fd56bfeec45,APPROVED,2022-11-23T19:03:56.348000Z,2022-11-23T19:17:40.396000Z,2022-11-23T19:32:28.079000,2022-11-23T19:17:40.800470Z,825,C2TJMYKC,160,"English, Afrikaans",32,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
637e6e9106981841e5969c53,62a7970f8387f3fcc95b106b,APPROVED,2022-11-23T19:03:53.353000Z,2022-11-23T19:12:37.551000Z,2022-11-23T19:32:28.296000,2022-11-23T19:12:37.900749Z,525,C2TJMYKC,399,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
637e6e910bd21dec0c98a087,6151e479b4ee16668948c7f2,APPROVED,2022-11-23T19:03:50.185000Z,2022-11-23T19:17:44.754000Z,2022-11-23T19:32:28.507000,2022-11-23T19:17:45.292308Z,835,C2TJMYKC,2164,"English, Russian",69,Male,White,United States,United States,United States,English,No,Full-Time
637e6e91657236e3229305c6,5850684e0d6f820001b90533,APPROVED,2022-11-23T19:03:45.341000Z,2022-11-23T19:19:46.207000Z,2022-11-23T19:32:28.734000,2022-11-23T19:19:46.631988Z,961,C2TJMYKC,2351,English,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
637e6e91a335c11866bab67f,60085e088155031d968e4db6,APPROVED,2022-11-23T19:03:45.504000Z,2022-11-23T19:14:48.513000Z,2022-11-23T19:32:28.949000,2022-11-23T19:14:48.898622Z,664,C2TJMYKC,56,"English, Portuguese",30,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
637e6e92841b1fdfd0163269,6162fc52fa68079d28dc5be9,APPROVED,2022-11-23T19:03:49.471000Z,2022-11-23T19:15:32.179000Z,2022-11-23T19:32:29.449000,2022-11-23T19:15:32.534091Z,703,C2TJMYKC,195,English,20,Male,Black,South Africa,South Africa,South Africa,English,Yes,Other
637e6e928aa31e7bb04e4248,5f63a2bc08a0080c790f8eb6,APPROVED,2022-11-23T19:03:51.772000Z,2022-11-23T19:10:10.236000Z,2022-11-23T19:32:29.663000,2022-11-23T19:10:10.589395Z,379,C2TJMYKC,294,"English, Greek",21,Male,White,Greece,Greece,Greece,Greek,Yes,Part-Time
637e6e92cf9637c88ff7e087,617162c5ec8af8ce4171014e,APPROVED,2022-11-23T19:03:50.604000Z,2022-11-23T19:11:18.029000Z,2022-11-23T19:32:29.890000,2022-11-23T19:11:18.402532Z,448,C2TJMYKC,188,English,42,Male,White,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED
637e6e93158ff18fb79179ce,6078c09f59a6578a3940abc1,APPROVED,2022-11-23T19:03:47.364000Z,2022-11-23T19:15:42.914000Z,2022-11-23T19:32:30.111000,2022-11-23T19:15:43.403369Z,716,C2TJMYKC,290,"English, Portuguese, Spanish",25,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
637e6e93a705599b0c6fb1a6,6066e9cfce4f74fe20aa3cad,APPROVED,2022-11-23T19:03:47.757000Z,2022-11-23T19:12:14.023000Z,2022-11-23T19:32:30.341000,2022-11-23T19:12:14.385046Z,507,C2TJMYKC,281,"Polish, English",47,Male,White,Germany,Poland,Poland,Polish,No,Full-Time
637e6e93bc20184c85d82c42,61671c6dc5d5587bdaf08989,APPROVED,2022-11-23T19:03:52.496000Z,2022-11-23T19:30:24.026000Z,2022-11-23T19:32:30.571000,2022-11-23T19:30:24.487218Z,1592,C2TJMYKC,8,"Afrikaans, English",20,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
637e6e93bd61996b31625f41,590819e205fbfc000147720c,APPROVED,2022-11-23T19:03:47.921000Z,2022-11-23T19:19:06.571000Z,2022-11-23T19:32:30.780000,2022-11-23T19:19:15.661069Z,919,C2TJMYKC,1571,English,35,Male,White,Canada,Canada,Canada,English,No,Full-Time
637e6e94e3cb5dcbfb7e8d5b,5f8aa207fb62d0000838847c,APPROVED,2022-11-23T19:03:50.671000Z,2022-11-23T19:12:36.326000Z,2022-11-23T19:32:30.994000,2022-11-23T19:12:36.884385Z,526,C2TJMYKC,782,"English, Greek",46,Male,White,United Kingdom,United Kingdom,United Kingdom,Greek,No,Part-Time
637e6e94e8ad124e61b325a1,622892a4907d13ea54e3c17e,APPROVED,2022-11-23T19:03:48.106000Z,2022-11-23T19:18:28.710000Z,2022-11-23T19:32:31.217000,2022-11-23T19:18:29.120407Z,881,C2TJMYKC,392,"English, Catalan",46,Male,White,Spain,United Kingdom,Spain,Spanish,No,Full-Time
637e6e94ec35bf50b7075c29,60299d096ab1b93a43d650a7,APPROVED,2022-11-23T19:03:51.083000Z,2022-11-23T19:14:20.748000Z,2022-11-23T19:32:31.426000,2022-11-23T19:14:21.794163Z,630,C2TJMYKC,438,"English, French, Spanish",26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
637e6e950815ce1698233f12,60cef9c83282a01ae76ff4c2,APPROVED,2022-11-23T19:03:49.989000Z,2022-11-23T19:11:19.520000Z,2022-11-23T19:32:31.637000,2022-11-23T19:11:19.850907Z,450,C2TJMYKC,230,"English, Portuguese",35,Male,White,Portugal,Portugal,Portugal,Portuguese,No,DATA_EXPIRED
637e6e951a96de9b3db325ab,631f6e0b69d34cd131d923f8,APPROVED,2022-11-23T19:03:52.039000Z,2022-11-23T19:12:01.659000Z,2022-11-23T19:32:31.850000,2022-11-23T19:12:02.066359Z,490,C2TJMYKC,356,English,32,Male,White,United States,United States,United States,English,No,Part-Time
637e6e9539fe13f2c28bd2be,5c38f7ac7ba066000164fd1e,APPROVED,2022-11-23T19:03:52.039000Z,2022-11-23T19:16:38.209000Z,2022-11-23T19:32:32.062000,2022-11-23T19:16:38.562882Z,767,C2TJMYKC,2721,English,40,Male,White,United States,United States,United States,English,No,Full-Time
637e6e95600d2aabdde37a7c,5eaecb0824839e59ed3523eb,APPROVED,2022-11-23T19:04:22.685000Z,2022-11-23T19:17:28.776000Z,2022-11-23T19:32:32.268000,2022-11-23T19:17:29.192409Z,787,C2TJMYKC,1130,"English, Polish, Spanish",37,Male,White,Poland,United Kingdom,United Kingdom,Polish,No,Full-Time
637e6e95a335c11866bab681,611578fe8cbea39bf4928b6d,APPROVED,2022-11-23T19:03:49.368000Z,2022-11-23T19:13:37.585000Z,2022-11-23T19:32:32.464000,2022-11-23T19:13:37.981647Z,589,C2TJMYKC,1075,English,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
637e6e95f16962ee45b325d4,60d1a4da9e47f5d3b3e85a70,APPROVED,2022-11-23T19:03:49.549000Z,2022-11-23T19:12:17.822000Z,2022-11-23T19:32:32.672000,2022-11-23T19:12:18.225111Z,509,C2TJMYKC,291,"Portuguese, English",22,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
637e6e9660e6d821812f503e,5ccc71a8324c330016d8376e,APPROVED,2022-11-23T19:03:50.162000Z,2022-11-23T19:12:45.103000Z,2022-11-23T19:32:32.871000,2022-11-23T19:12:45.491726Z,535,C2TJMYKC,288,"Spanish, English",25,Male,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time
637e6e9663e0c1902ca55367,614fb15adc48d3f9ffcadd41,APPROVED,2022-11-23T19:03:50.529000Z,2022-11-23T19:12:51.468000Z,2022-11-23T19:32:33.070000,2022-11-23T19:12:51.878963Z,541,C2TJMYKC,626,"Arabic, English",34,Male,White,Iraq,United Kingdom,Iraq,Arabic,Yes,Part-Time
637e6e9672642f7c5e910c88,5ea954a1550e7902833cece8,APPROVED,2022-11-23T19:03:54.780000Z,2022-11-23T19:12:09.372000Z,2022-11-23T19:32:33.269000,2022-11-23T19:12:09.736587Z,495,C2TJMYKC,256,"English, Japanese",21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
637e6e969248056cf14d4c8c,55bd8669fdf99b5bfc7d4cfc,APPROVED,2022-11-23T19:03:56.307000Z,2022-11-23T19:13:39.302000Z,2022-11-23T19:32:33.470000,2022-11-23T19:13:39.732948Z,583,C2TJMYKC,3391,English,28,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637e6e970815ce1698233f14,5f9802a1306ea3045e8c0b43,APPROVED,2022-11-23T19:03:50.997000Z,2022-11-23T19:12:02.360000Z,2022-11-23T19:32:33.699000,2022-11-23T19:12:02.773663Z,492,C2TJMYKC,1126,English,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
637e6e973123ab934a2f4fdb,63483c4522d65d46028da7a7,APPROVED,2022-11-23T19:04:29.614000Z,2022-11-23T19:18:46.064000Z,2022-11-23T19:32:33.904000,2022-11-23T19:18:46.409176Z,857,C2TJMYKC,348,English,31,Male,White,United States,United States,United States,English,No,Full-Time
637e6e975fa93fb63e930587,60185218bc28d50a56653c58,APPROVED,2022-11-23T19:03:51.578000Z,2022-11-23T19:09:17.119000Z,2022-11-23T19:32:34.125000,2022-11-23T19:09:17.524866Z,326,C2TJMYKC,247,"English, German, Italian, Polish, French",21,Male,White,Poland,Poland,Poland,Polish,Yes,Other
637e6e9788214e9c12a55334,615aff05691d41b8ce734ca0,APPROVED,2022-11-23T19:03:54.781000Z,2022-11-23T19:09:45.615000Z,2022-11-23T19:32:37.409000,2022-11-23T19:09:46.023952Z,351,NOCODE,201,English,26,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
637e6e97e8ad124e61b325a3,5f18a80367ef6b0bbc5f3720,APPROVED,2022-11-23T19:03:51.376000Z,2022-11-23T19:11:41.277000Z,2022-11-23T19:32:37.627000,2022-11-23T19:11:41.931684Z,470,C2TJMYKC,267,"English, Slovenian",22,Male,White,Slovenia,Slovenia,Slovenia,Slovenian,No,Unemployed (and job seeking)
637e6e985519230bd9a658a5,61080de7cf143198da982bfd,APPROVED,2022-11-23T19:03:52.292000Z,2022-11-23T19:10:53.815000Z,2022-11-23T19:32:37.830000,2022-11-23T19:10:54.471079Z,422,C2TJMYKC,182,"English, Polish",22,Female,White,Poland,Poland,Poland,Polish,Yes,Part-Time
637e6e985c213bb057d9e179,5f2ec82c8ec5e726e8d025ea,APPROVED,2022-11-23T19:03:52.665000Z,2022-11-23T19:18:42.215000Z,2022-11-23T19:32:38.040000,2022-11-23T19:18:42.602235Z,890,C2TJMYKC,274,"English, Spanish",21,Male,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED
637e6e987aea587ee54f3445,616c3cbc9f45e7120b08bad6,APPROVED,2022-11-23T19:03:56.454000Z,2022-11-23T19:10:14.579000Z,2022-11-23T19:32:38.267000,2022-11-23T19:10:14.971437Z,379,C2TJMYKC,209,"Latvian, English",32,Male,White,Latvia,Latvia,Latvia,Latvian,Yes,Full-Time
